response_id,survey_id,submission_date,country_code,geo_id,region,collection_method,respondent_age_group,respondent_gender,respondent_displacement_status,language,ingested_at,source_system
R000744,S0006,2024-04-02,NG,G0006,Kano,Digital tablet,35-44,Prefer not to say,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000745,S0006,2024-04-02,NG,G0006,Kano,Digital tablet,25-34,Male,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000746,S0006,2024-04-02,NG,G0006,Kano,KoboToolbox,65+,Non-binary,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000747,S0006,2024-04-02,NG,G0008,Kaduna,Paper,45-54,Non-binary,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000748,S0006,2024-04-02,NG,G0006,Kano,Phone interview,35-44,Female,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000749,S0006,2024-04-02,NG,G0006,Kano,KoboToolbox,35-44,Female,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000750,S0006,2024-04-02,NG,G0006,Kano,Phone interview,35-44,Female,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000751,S0006,2024-04-02,NG,G0008,Kaduna,KoboToolbox,55-64,Prefer not to say,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000752,S0006,2024-04-02,NG,G0005,Lagos,Digital tablet,45-54,Male,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000753,S0006,2024-04-02,NG,G0006,Kano,Phone interview,65+,Prefer not to say,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000754,S0006,2024-04-02,NG,G0006,Kano,Paper,35-44,Prefer not to say,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000755,S0006,2024-04-02,NG,G0005,Lagos,Phone interview,18-24,Female,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000756,S0006,2024-04-02,NG,G0007,Abuja,Phone interview,25-34,Prefer not to say,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000757,S0006,2024-04-02,NG,G0006,Kano,Paper,25-34,Prefer not to say,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000758,S0006,2024-04-02,NG,G0005,Lagos,Digital tablet,55-64,Non-binary,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000759,S0006,2024-04-02,NG,G0008,Kaduna,Paper,18-24,Female,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000760,S0006,2024-04-02,NG,G0006,Kano,KoboToolbox,18-24,Non-binary,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000761,S0006,2024-04-02,NG,G0005,Lagos,Digital tablet,55-64,Prefer not to say,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000762,S0006,2024-04-02,NG,G0007,Abuja,Phone interview,65+,Female,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000763,S0006,2024-04-02,NG,G0005,Lagos,Digital tablet,25-34,Female,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000764,S0006,2024-04-02,NG,G0007,Abuja,KoboToolbox,35-44,Non-binary,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000765,S0006,2024-04-02,NG,G0005,Lagos,Paper,65+,Male,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000766,S0006,2024-04-02,NG,G0006,Kano,Digital tablet,35-44,Non-binary,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000767,S0006,2024-04-02,NG,G0007,Abuja,KoboToolbox,55-64,Non-binary,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000768,S0006,2024-04-02,NG,G0005,Lagos,Paper,25-34,Male,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000769,S0006,2024-04-02,NG,G0005,Lagos,Phone interview,45-54,Female,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000770,S0006,2024-04-02,NG,G0005,Lagos,Phone interview,35-44,Non-binary,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000771,S0006,2024-04-02,NG,G0006,Kano,Paper,65+,Male,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000772,S0006,2024-04-02,NG,G0008,Kaduna,KoboToolbox,25-34,Female,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000773,S0006,2024-04-02,NG,G0005,Lagos,Phone interview,18-24,Non-binary,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000774,S0006,2024-04-02,NG,G0006,Kano,Digital tablet,18-24,Female,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000775,S0006,2024-04-02,NG,G0007,Abuja,Digital tablet,35-44,Male,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000776,S0006,2024-04-02,NG,G0006,Kano,KoboToolbox,18-24,Female,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000777,S0006,2024-04-02,NG,G0006,Kano,Phone interview,35-44,Male,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000778,S0006,2024-04-02,NG,G0005,Lagos,Paper,35-44,Prefer not to say,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000779,S0006,2024-04-02,NG,G0006,Kano,Phone interview,35-44,Non-binary,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000780,S0006,2024-04-02,NG,G0005,Lagos,Digital tablet,45-54,Female,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000781,S0006,2024-04-02,NG,G0007,Abuja,Phone interview,25-34,Female,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000782,S0006,2024-04-02,NG,G0007,Abuja,Paper,18-24,Prefer not to say,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000783,S0006,2024-04-02,NG,G0006,Kano,KoboToolbox,35-44,Male,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000784,S0006,2024-04-02,NG,G0007,Abuja,Phone interview,35-44,Prefer not to say,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000785,S0006,2024-04-02,NG,G0008,Kaduna,Digital tablet,25-34,Prefer not to say,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000786,S0006,2024-04-02,NG,G0005,Lagos,Phone interview,65+,Female,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000787,S0006,2024-04-02,NG,G0008,Kaduna,Phone interview,25-34,Non-binary,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000788,S0006,2024-04-02,NG,G0007,Abuja,Digital tablet,55-64,Female,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000789,S0006,2024-04-02,NG,G0005,Lagos,Phone interview,45-54,Non-binary,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000790,S0006,2024-04-02,NG,G0005,Lagos,KoboToolbox,25-34,Non-binary,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000791,S0006,2024-04-02,NG,G0006,Kano,Digital tablet,65+,Prefer not to say,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000792,S0006,2024-04-02,NG,G0008,Kaduna,Phone interview,45-54,Male,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000793,S0006,2024-04-02,NG,G0007,Abuja,KoboToolbox,18-24,Female,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000794,S0006,2024-04-02,NG,G0007,Abuja,KoboToolbox,65+,Non-binary,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000795,S0006,2024-04-02,NG,G0006,Kano,Digital tablet,55-64,Female,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000796,S0006,2024-04-02,NG,G0005,Lagos,Digital tablet,25-34,Female,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000797,S0006,2024-04-02,NG,G0005,Lagos,Digital tablet,45-54,Prefer not to say,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000798,S0006,2024-04-02,NG,G0008,Kaduna,KoboToolbox,65+,Male,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000799,S0006,2024-04-02,NG,G0007,Abuja,Paper,55-64,Non-binary,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000800,S0006,2024-04-02,NG,G0006,Kano,Phone interview,65+,Female,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000801,S0006,2024-04-02,NG,G0005,Lagos,Digital tablet,35-44,Female,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000802,S0006,2024-04-02,NG,G0008,Kaduna,Phone interview,25-34,Non-binary,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000803,S0006,2024-04-02,NG,G0007,Abuja,Digital tablet,45-54,Non-binary,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000804,S0006,2024-04-02,NG,G0007,Abuja,Phone interview,65+,Male,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000805,S0006,2024-04-02,NG,G0006,Kano,Phone interview,25-34,Prefer not to say,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000806,S0006,2024-04-02,NG,G0008,Kaduna,KoboToolbox,55-64,Male,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000807,S0006,2024-04-02,NG,G0006,Kano,Paper,65+,Non-binary,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000808,S0006,2024-04-02,NG,G0005,Lagos,Paper,45-54,Non-binary,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000809,S0006,2024-04-02,NG,G0007,Abuja,Paper,45-54,Male,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000810,S0006,2024-04-02,NG,G0005,Lagos,Paper,25-34,Non-binary,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000811,S0006,2024-04-02,NG,G0008,Kaduna,KoboToolbox,18-24,Female,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000812,S0006,2024-04-02,NG,G0005,Lagos,Phone interview,35-44,Female,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000813,S0007,2024-07-15,NG,G0006,Kano,KoboToolbox,55-64,Female,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000814,S0007,2024-07-15,NG,G0007,Abuja,Phone interview,18-24,Male,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000815,S0007,2024-07-15,NG,G0008,Kaduna,Paper,25-34,Female,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000816,S0007,2024-07-15,NG,G0005,Lagos,Digital tablet,55-64,Prefer not to say,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000817,S0007,2024-07-15,NG,G0007,Abuja,Paper,35-44,Prefer not to say,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000818,S0007,2024-07-15,NG,G0005,Lagos,KoboToolbox,65+,Female,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000819,S0007,2024-07-15,NG,G0008,Kaduna,Phone interview,18-24,Prefer not to say,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000820,S0007,2024-07-15,NG,G0008,Kaduna,KoboToolbox,35-44,Female,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000821,S0007,2024-07-15,NG,G0008,Kaduna,Digital tablet,65+,Prefer not to say,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000822,S0007,2024-07-15,NG,G0007,Abuja,KoboToolbox,35-44,Prefer not to say,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000823,S0007,2024-07-15,NG,G0007,Abuja,Phone interview,65+,Female,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000824,S0007,2024-07-15,NG,G0006,Kano,Phone interview,65+,Male,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000825,S0007,2024-07-15,NG,G0007,Abuja,Digital tablet,55-64,Female,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000826,S0007,2024-07-15,NG,G0008,Kaduna,Phone interview,65+,Male,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000827,S0007,2024-07-15,NG,G0006,Kano,Phone interview,45-54,Male,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000828,S0007,2024-07-15,NG,G0006,Kano,KoboToolbox,45-54,Male,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000829,S0007,2024-07-15,NG,G0006,Kano,KoboToolbox,45-54,Prefer not to say,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000830,S0007,2024-07-15,NG,G0008,Kaduna,Phone interview,18-24,Male,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000831,S0007,2024-07-15,NG,G0006,Kano,Paper,35-44,Male,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000832,S0007,2024-07-15,NG,G0006,Kano,Digital tablet,55-64,Prefer not to say,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000833,S0007,2024-07-15,NG,G0008,Kaduna,Digital tablet,18-24,Female,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000834,S0007,2024-07-15,NG,G0005,Lagos,Digital tablet,55-64,Prefer not to say,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000835,S0007,2024-07-15,NG,G0007,Abuja,Paper,55-64,Female,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000836,S0007,2024-07-15,NG,G0008,Kaduna,Paper,35-44,Female,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000837,S0007,2024-07-15,NG,G0007,Abuja,Digital tablet,45-54,Male,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000838,S0007,2024-07-15,NG,G0008,Kaduna,Paper,55-64,Prefer not to say,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000839,S0007,2024-07-15,NG,G0008,Kaduna,KoboToolbox,45-54,Female,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000840,S0007,2024-07-15,NG,G0005,Lagos,Digital tablet,18-24,Male,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000841,S0007,2024-07-15,NG,G0006,Kano,Phone interview,18-24,Male,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000842,S0007,2024-07-15,NG,G0007,Abuja,KoboToolbox,35-44,Female,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000843,S0007,2024-07-15,NG,G0008,Kaduna,Phone interview,65+,Non-binary,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000844,S0007,2024-07-15,NG,G0007,Abuja,KoboToolbox,65+,Prefer not to say,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000845,S0007,2024-07-15,NG,G0006,Kano,Paper,18-24,Non-binary,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000846,S0007,2024-07-15,NG,G0005,Lagos,Phone interview,18-24,Prefer not to say,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000847,S0007,2024-07-15,NG,G0007,Abuja,Paper,18-24,Non-binary,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000848,S0007,2024-07-15,NG,G0007,Abuja,Paper,35-44,Female,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000849,S0007,2024-07-15,NG,G0008,Kaduna,Phone interview,45-54,Prefer not to say,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000850,S0007,2024-07-15,NG,G0008,Kaduna,KoboToolbox,45-54,Non-binary,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000851,S0007,2024-07-15,NG,G0006,Kano,Phone interview,55-64,Female,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000852,S0007,2024-07-15,NG,G0005,Lagos,Phone interview,35-44,Male,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000853,S0007,2024-07-15,NG,G0007,Abuja,Paper,55-64,Prefer not to say,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000854,S0007,2024-07-15,NG,G0005,Lagos,KoboToolbox,55-64,Female,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000855,S0007,2024-07-15,NG,G0005,Lagos,Phone interview,65+,Non-binary,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000856,S0007,2024-07-15,NG,G0008,Kaduna,KoboToolbox,18-24,Prefer not to say,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000857,S0007,2024-07-15,NG,G0006,Kano,Paper,18-24,Non-binary,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000858,S0007,2024-07-15,NG,G0005,Lagos,KoboToolbox,45-54,Female,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000859,S0007,2024-07-15,NG,G0007,Abuja,Phone interview,35-44,Female,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000860,S0007,2024-07-15,NG,G0008,Kaduna,Paper,65+,Male,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000861,S0007,2024-07-15,NG,G0006,Kano,KoboToolbox,35-44,Prefer not to say,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000862,S0007,2024-07-15,NG,G0005,Lagos,KoboToolbox,25-34,Male,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000863,S0007,2024-07-15,NG,G0008,Kaduna,KoboToolbox,45-54,Male,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000864,S0007,2024-07-15,NG,G0008,Kaduna,Phone interview,65+,Non-binary,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000865,S0007,2024-07-15,NG,G0008,Kaduna,Phone interview,25-34,Female,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000866,S0007,2024-07-15,NG,G0008,Kaduna,Digital tablet,45-54,Prefer not to say,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000867,S0007,2024-07-15,NG,G0008,Kaduna,Paper,35-44,Prefer not to say,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000868,S0007,2024-07-15,NG,G0007,Abuja,Phone interview,25-34,Male,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000869,S0007,2024-07-15,NG,G0005,Lagos,Phone interview,25-34,Male,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000870,S0007,2024-07-15,NG,G0005,Lagos,KoboToolbox,35-44,Non-binary,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000871,S0007,2024-07-15,NG,G0006,Kano,KoboToolbox,18-24,Non-binary,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000872,S0007,2024-07-15,NG,G0007,Abuja,Paper,65+,Female,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000873,S0007,2024-07-15,NG,G0008,Kaduna,Phone interview,18-24,Female,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000874,S0007,2024-07-15,NG,G0005,Lagos,KoboToolbox,55-64,Female,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000875,S0007,2024-07-15,NG,G0006,Kano,Digital tablet,25-34,Non-binary,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000876,S0007,2024-07-15,NG,G0008,Kaduna,KoboToolbox,25-34,Non-binary,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000877,S0007,2024-07-15,NG,G0005,Lagos,Paper,45-54,Prefer not to say,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000878,S0007,2024-07-15,NG,G0008,Kaduna,Digital tablet,65+,Male,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000879,S0007,2024-07-15,NG,G0008,Kaduna,Paper,25-34,Prefer not to say,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000880,S0007,2024-07-15,NG,G0008,Kaduna,Digital tablet,18-24,Prefer not to say,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000881,S0007,2024-07-15,NG,G0005,Lagos,KoboToolbox,35-44,Non-binary,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000882,S0007,2024-07-15,NG,G0006,Kano,Phone interview,18-24,Prefer not to say,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000883,S0007,2024-07-15,NG,G0006,Kano,KoboToolbox,65+,Non-binary,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000884,S0007,2024-07-15,NG,G0007,Abuja,Digital tablet,35-44,Female,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000885,S0007,2024-07-15,NG,G0006,Kano,Phone interview,45-54,Male,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000886,S0007,2024-07-15,NG,G0008,Kaduna,Digital tablet,65+,Prefer not to say,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000887,S0007,2024-07-15,NG,G0005,Lagos,KoboToolbox,55-64,Non-binary,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000888,S0007,2024-07-15,NG,G0006,Kano,Digital tablet,25-34,Female,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000889,S0007,2024-07-15,NG,G0007,Abuja,Paper,18-24,Female,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000890,S0007,2024-07-15,NG,G0006,Kano,Digital tablet,65+,Prefer not to say,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000891,S0007,2024-07-15,NG,G0005,Lagos,Phone interview,35-44,Female,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000892,S0007,2024-07-15,NG,G0008,Kaduna,Paper,18-24,Non-binary,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000893,S0007,2024-07-15,NG,G0007,Abuja,Phone interview,18-24,Male,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000894,S0007,2024-07-15,NG,G0005,Lagos,KoboToolbox,18-24,Prefer not to say,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000895,S0007,2024-07-15,NG,G0008,Kaduna,KoboToolbox,35-44,Prefer not to say,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000896,S0007,2024-07-15,NG,G0008,Kaduna,Digital tablet,55-64,Prefer not to say,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000897,S0007,2024-07-15,NG,G0008,Kaduna,Phone interview,25-34,Male,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000898,S0007,2024-07-15,NG,G0006,Kano,Phone interview,45-54,Female,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000899,S0007,2024-07-15,NG,G0007,Abuja,KoboToolbox,55-64,Prefer not to say,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000900,S0007,2024-07-15,NG,G0007,Abuja,Digital tablet,45-54,Female,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000901,S0007,2024-07-15,NG,G0006,Kano,Phone interview,18-24,Female,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000902,S0007,2024-07-15,NG,G0008,Kaduna,Phone interview,65+,Male,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000903,S0007,2024-07-15,NG,G0008,Kaduna,Phone interview,65+,Prefer not to say,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000904,S0007,2024-07-15,NG,G0007,Abuja,KoboToolbox,55-64,Prefer not to say,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000905,S0007,2024-07-15,NG,G0006,Kano,KoboToolbox,55-64,Non-binary,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000906,S0007,2024-07-15,NG,G0005,Lagos,Paper,55-64,Female,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000907,S0007,2024-07-15,NG,G0008,Kaduna,KoboToolbox,18-24,Male,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000908,S0007,2024-07-15,NG,G0005,Lagos,Phone interview,18-24,Non-binary,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000909,S0007,2024-07-15,NG,G0006,Kano,Digital tablet,25-34,Male,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000910,S0007,2024-07-15,NG,G0006,Kano,Digital tablet,45-54,Male,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000911,S0007,2024-07-15,NG,G0007,Abuja,Paper,18-24,Female,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000912,S0007,2024-07-15,NG,G0005,Lagos,Paper,25-34,Male,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000913,S0007,2024-07-15,NG,G0008,Kaduna,KoboToolbox,35-44,Female,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000914,S0007,2024-07-15,NG,G0008,Kaduna,KoboToolbox,45-54,Female,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000915,S0007,2024-07-15,NG,G0005,Lagos,Digital tablet,55-64,Female,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000916,S0007,2024-07-15,NG,G0006,Kano,Digital tablet,55-64,Prefer not to say,Returnee,English,2026-05-09 17:29:07,KoboToolbox
R000917,S0007,2024-07-15,NG,G0006,Kano,Phone interview,55-64,Prefer not to say,Host community,English,2026-05-09 17:29:07,KoboToolbox
R000918,S0007,2024-07-15,NG,G0007,Abuja,Digital tablet,65+,Prefer not to say,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000919,S0007,2024-07-15,NG,G0006,Kano,Digital tablet,18-24,Male,Not affected,English,2026-05-09 17:29:07,KoboToolbox
R000920,S0007,2024-07-15,NG,G0007,Abuja,KoboToolbox,45-54,Female,Displaced,English,2026-05-09 17:29:07,KoboToolbox
R000921,S0007,2024-07-15,NG,G0007,Abuja,Phone interview,25-34,Non-binary,Refugee,English,2026-05-09 17:29:07,KoboToolbox
R000922,S0007,2024-07-15,NG,G0008,Kaduna,Digital tablet,25-34,Non-binary,Refugee,English,2026-05-09 17:29:07,KoboToolbox
