score_id,response_id,survey_id,geo_id,dimension_id,submission_date,response_value,normalised_score,weight_applied,is_validated
SC0009196,R000767,S0006,G0007,D004,2024-04-02,1,0.0,1.0,True
SC0009197,R000767,S0006,G0007,D005,2024-04-02,4,75.0,1.0,True
SC0009198,R000767,S0006,G0007,D006,2024-04-02,4,75.0,1.0,True
SC0009199,R000767,S0006,G0007,D007,2024-04-02,1,0.0,1.0,True
SC0009200,R000767,S0006,G0007,D008,2024-04-02,2,25.0,1.0,True
SC0009201,R000767,S0006,G0007,D009,2024-04-02,4,75.0,1.0,True
SC0009202,R000767,S0006,G0007,D010,2024-04-02,2,25.0,1.0,True
SC0009203,R000767,S0006,G0007,D011,2024-04-02,2,25.0,1.0,True
SC0009204,R000767,S0006,G0007,D012,2024-04-02,2,25.0,1.0,True
SC0009205,R000768,S0006,G0005,D001,2024-04-02,2,25.0,1.0,True
SC0009206,R000768,S0006,G0005,D002,2024-04-02,1,0.0,1.0,True
SC0009207,R000768,S0006,G0005,D003,2024-04-02,4,75.0,1.0,True
SC0009208,R000768,S0006,G0005,D004,2024-04-02,1,0.0,1.0,True
SC0009209,R000768,S0006,G0005,D005,2024-04-02,3,50.0,1.0,True
SC0009210,R000768,S0006,G0005,D006,2024-04-02,3,50.0,1.0,True
SC0009211,R000768,S0006,G0005,D007,2024-04-02,2,25.0,1.0,True
SC0009212,R000768,S0006,G0005,D008,2024-04-02,2,25.0,1.0,True
SC0009213,R000768,S0006,G0005,D009,2024-04-02,4,75.0,1.0,True
SC0009214,R000768,S0006,G0005,D010,2024-04-02,3,50.0,1.0,True
SC0009215,R000768,S0006,G0005,D011,2024-04-02,2,25.0,1.0,True
SC0009216,R000768,S0006,G0005,D012,2024-04-02,3,50.0,1.0,True
SC0009217,R000769,S0006,G0005,D001,2024-04-02,4,75.0,1.0,True
SC0009218,R000769,S0006,G0005,D002,2024-04-02,3,50.0,1.0,True
SC0009219,R000769,S0006,G0005,D003,2024-04-02,2,25.0,1.0,True
SC0009220,R000769,S0006,G0005,D004,2024-04-02,2,25.0,1.0,True
SC0009221,R000769,S0006,G0005,D005,2024-04-02,3,50.0,1.0,True
SC0009222,R000769,S0006,G0005,D006,2024-04-02,2,25.0,1.0,True
SC0009223,R000769,S0006,G0005,D007,2024-04-02,4,75.0,1.0,True
SC0009224,R000769,S0006,G0005,D008,2024-04-02,2,25.0,1.0,True
SC0009225,R000769,S0006,G0005,D009,2024-04-02,2,25.0,1.0,True
SC0009226,R000769,S0006,G0005,D010,2024-04-02,3,50.0,1.0,True
SC0009227,R000769,S0006,G0005,D011,2024-04-02,2,25.0,1.0,True
SC0009228,R000769,S0006,G0005,D012,2024-04-02,2,25.0,1.0,True
SC0009229,R000770,S0006,G0005,D001,2024-04-02,1,0.0,1.0,True
SC0009230,R000770,S0006,G0005,D002,2024-04-02,3,50.0,1.0,True
SC0009231,R000770,S0006,G0005,D003,2024-04-02,3,50.0,1.0,True
SC0009232,R000770,S0006,G0005,D004,2024-04-02,3,50.0,1.0,True
SC0009233,R000770,S0006,G0005,D005,2024-04-02,2,25.0,1.0,True
SC0009234,R000770,S0006,G0005,D006,2024-04-02,2,25.0,1.0,True
SC0009235,R000770,S0006,G0005,D007,2024-04-02,4,75.0,1.0,True
SC0009236,R000770,S0006,G0005,D008,2024-04-02,2,25.0,1.0,True
SC0009237,R000770,S0006,G0005,D009,2024-04-02,3,50.0,1.0,True
SC0009238,R000770,S0006,G0005,D010,2024-04-02,1,0.0,1.0,True
SC0009239,R000770,S0006,G0005,D011,2024-04-02,2,25.0,1.0,True
SC0009240,R000770,S0006,G0005,D012,2024-04-02,1,0.0,1.0,True
SC0009241,R000771,S0006,G0006,D001,2024-04-02,3,50.0,1.0,True
SC0009242,R000771,S0006,G0006,D002,2024-04-02,3,50.0,1.0,True
SC0009243,R000771,S0006,G0006,D003,2024-04-02,3,50.0,1.0,True
SC0009244,R000771,S0006,G0006,D004,2024-04-02,2,25.0,1.0,True
SC0009245,R000771,S0006,G0006,D005,2024-04-02,2,25.0,1.0,True
SC0009246,R000771,S0006,G0006,D006,2024-04-02,2,25.0,1.0,True
SC0009247,R000771,S0006,G0006,D007,2024-04-02,3,50.0,1.0,True
SC0009248,R000771,S0006,G0006,D008,2024-04-02,2,25.0,1.0,True
SC0009249,R000771,S0006,G0006,D009,2024-04-02,4,75.0,1.0,True
SC0009250,R000771,S0006,G0006,D010,2024-04-02,1,0.0,1.0,True
SC0009251,R000771,S0006,G0006,D011,2024-04-02,2,25.0,1.0,True
SC0009252,R000771,S0006,G0006,D012,2024-04-02,4,75.0,1.0,True
SC0009253,R000772,S0006,G0008,D001,2024-04-02,2,25.0,1.0,True
SC0009254,R000772,S0006,G0008,D002,2024-04-02,2,25.0,1.0,True
SC0009255,R000772,S0006,G0008,D003,2024-04-02,3,50.0,1.0,True
SC0009256,R000772,S0006,G0008,D004,2024-04-02,2,25.0,1.0,True
SC0009257,R000772,S0006,G0008,D005,2024-04-02,2,25.0,1.0,True
SC0009258,R000772,S0006,G0008,D006,2024-04-02,2,25.0,1.0,True
SC0009259,R000772,S0006,G0008,D007,2024-04-02,5,100.0,1.0,True
SC0009260,R000772,S0006,G0008,D008,2024-04-02,3,50.0,1.0,True
SC0009261,R000772,S0006,G0008,D009,2024-04-02,1,0.0,1.0,True
SC0009262,R000772,S0006,G0008,D010,2024-04-02,4,75.0,1.0,True
SC0009263,R000772,S0006,G0008,D011,2024-04-02,3,50.0,1.0,True
SC0009264,R000772,S0006,G0008,D012,2024-04-02,2,25.0,1.0,True
SC0009265,R000773,S0006,G0005,D001,2024-04-02,2,25.0,1.0,True
SC0009266,R000773,S0006,G0005,D002,2024-04-02,3,50.0,1.0,True
SC0009267,R000773,S0006,G0005,D003,2024-04-02,3,50.0,1.0,True
SC0009268,R000773,S0006,G0005,D004,2024-04-02,1,0.0,1.0,True
SC0009269,R000773,S0006,G0005,D005,2024-04-02,4,75.0,1.0,True
SC0009270,R000773,S0006,G0005,D006,2024-04-02,2,25.0,1.0,True
SC0009271,R000773,S0006,G0005,D007,2024-04-02,4,75.0,1.0,True
SC0009272,R000773,S0006,G0005,D008,2024-04-02,4,75.0,1.0,True
SC0009273,R000773,S0006,G0005,D009,2024-04-02,2,25.0,1.0,True
SC0009274,R000773,S0006,G0005,D010,2024-04-02,3,50.0,1.0,True
SC0009275,R000773,S0006,G0005,D011,2024-04-02,2,25.0,1.0,True
SC0009276,R000773,S0006,G0005,D012,2024-04-02,1,0.0,1.0,True
SC0009277,R000774,S0006,G0006,D001,2024-04-02,2,25.0,1.0,True
SC0009278,R000774,S0006,G0006,D002,2024-04-02,3,50.0,1.0,True
SC0009279,R000774,S0006,G0006,D003,2024-04-02,2,25.0,1.0,True
SC0009280,R000774,S0006,G0006,D004,2024-04-02,2,25.0,1.0,True
SC0009281,R000774,S0006,G0006,D005,2024-04-02,3,50.0,1.0,True
SC0009282,R000774,S0006,G0006,D006,2024-04-02,2,25.0,1.0,True
SC0009283,R000774,S0006,G0006,D007,2024-04-02,2,25.0,1.0,True
SC0009284,R000774,S0006,G0006,D008,2024-04-02,3,50.0,1.0,True
SC0009285,R000774,S0006,G0006,D009,2024-04-02,3,50.0,1.0,True
SC0009286,R000774,S0006,G0006,D010,2024-04-02,1,0.0,1.0,True
SC0009287,R000774,S0006,G0006,D011,2024-04-02,3,50.0,1.0,True
SC0009288,R000774,S0006,G0006,D012,2024-04-02,3,50.0,1.0,True
SC0009289,R000775,S0006,G0007,D001,2024-04-02,3,50.0,1.0,True
SC0009290,R000775,S0006,G0007,D002,2024-04-02,4,75.0,1.0,True
SC0009291,R000775,S0006,G0007,D003,2024-04-02,2,25.0,1.0,True
SC0009292,R000775,S0006,G0007,D004,2024-04-02,3,50.0,1.0,True
SC0009293,R000775,S0006,G0007,D005,2024-04-02,1,0.0,1.0,True
SC0009294,R000775,S0006,G0007,D006,2024-04-02,3,50.0,1.0,True
SC0009295,R000775,S0006,G0007,D007,2024-04-02,4,75.0,1.0,True
SC0009296,R000775,S0006,G0007,D008,2024-04-02,2,25.0,1.0,True
SC0009297,R000775,S0006,G0007,D009,2024-04-02,2,25.0,1.0,True
SC0009298,R000775,S0006,G0007,D010,2024-04-02,2,25.0,1.0,True
SC0009299,R000775,S0006,G0007,D011,2024-04-02,3,50.0,1.0,True
SC0009300,R000775,S0006,G0007,D012,2024-04-02,2,25.0,1.0,True
SC0009301,R000776,S0006,G0006,D001,2024-04-02,3,50.0,1.0,True
SC0009302,R000776,S0006,G0006,D002,2024-04-02,3,50.0,1.0,True
SC0009303,R000776,S0006,G0006,D003,2024-04-02,3,50.0,1.0,True
SC0009304,R000776,S0006,G0006,D004,2024-04-02,1,0.0,1.0,True
SC0009305,R000776,S0006,G0006,D005,2024-04-02,3,50.0,1.0,True
SC0009306,R000776,S0006,G0006,D006,2024-04-02,3,50.0,1.0,True
SC0009307,R000776,S0006,G0006,D007,2024-04-02,3,50.0,1.0,True
SC0009308,R000776,S0006,G0006,D008,2024-04-02,3,50.0,1.0,True
SC0009309,R000776,S0006,G0006,D009,2024-04-02,3,50.0,1.0,True
SC0009310,R000776,S0006,G0006,D010,2024-04-02,3,50.0,1.0,True
SC0009311,R000776,S0006,G0006,D011,2024-04-02,4,75.0,1.0,True
SC0009312,R000776,S0006,G0006,D012,2024-04-02,2,25.0,1.0,True
SC0009313,R000777,S0006,G0006,D001,2024-04-02,4,75.0,1.0,True
SC0009314,R000777,S0006,G0006,D002,2024-04-02,3,50.0,1.0,True
SC0009315,R000777,S0006,G0006,D003,2024-04-02,3,50.0,1.0,True
SC0009316,R000777,S0006,G0006,D004,2024-04-02,1,0.0,1.0,True
SC0009317,R000777,S0006,G0006,D005,2024-04-02,2,25.0,1.0,True
SC0009318,R000777,S0006,G0006,D006,2024-04-02,2,25.0,1.0,True
SC0009319,R000777,S0006,G0006,D007,2024-04-02,2,25.0,1.0,True
SC0009320,R000777,S0006,G0006,D008,2024-04-02,2,25.0,1.0,True
SC0009321,R000777,S0006,G0006,D009,2024-04-02,2,25.0,1.0,True
SC0009322,R000777,S0006,G0006,D010,2024-04-02,2,25.0,1.0,True
SC0009323,R000777,S0006,G0006,D011,2024-04-02,2,25.0,1.0,True
SC0009324,R000777,S0006,G0006,D012,2024-04-02,1,0.0,1.0,True
SC0009325,R000778,S0006,G0005,D001,2024-04-02,2,25.0,1.0,True
SC0009326,R000778,S0006,G0005,D002,2024-04-02,3,50.0,1.0,True
SC0009327,R000778,S0006,G0005,D003,2024-04-02,2,25.0,1.0,True
SC0009328,R000778,S0006,G0005,D004,2024-04-02,3,50.0,1.0,True
SC0009329,R000778,S0006,G0005,D005,2024-04-02,3,50.0,1.0,True
SC0009330,R000778,S0006,G0005,D006,2024-04-02,3,50.0,1.0,True
SC0009331,R000778,S0006,G0005,D007,2024-04-02,4,75.0,1.0,True
SC0009332,R000778,S0006,G0005,D008,2024-04-02,3,50.0,1.0,True
SC0009333,R000778,S0006,G0005,D009,2024-04-02,2,25.0,1.0,True
SC0009334,R000778,S0006,G0005,D010,2024-04-02,3,50.0,1.0,True
SC0009335,R000778,S0006,G0005,D011,2024-04-02,3,50.0,1.0,True
SC0009336,R000778,S0006,G0005,D012,2024-04-02,2,25.0,1.0,True
SC0009337,R000779,S0006,G0006,D001,2024-04-02,4,75.0,1.0,True
SC0009338,R000779,S0006,G0006,D002,2024-04-02,3,50.0,1.0,True
SC0009339,R000779,S0006,G0006,D003,2024-04-02,3,50.0,1.0,True
SC0009340,R000779,S0006,G0006,D004,2024-04-02,2,25.0,1.0,True
SC0009341,R000779,S0006,G0006,D005,2024-04-02,2,25.0,1.0,True
SC0009342,R000779,S0006,G0006,D006,2024-04-02,2,25.0,1.0,True
SC0009343,R000779,S0006,G0006,D007,2024-04-02,4,75.0,1.0,True
SC0009344,R000779,S0006,G0006,D008,2024-04-02,3,50.0,1.0,True
SC0009345,R000779,S0006,G0006,D009,2024-04-02,3,50.0,1.0,True
SC0009346,R000779,S0006,G0006,D010,2024-04-02,2,25.0,1.0,True
SC0009347,R000779,S0006,G0006,D011,2024-04-02,3,50.0,1.0,True
SC0009348,R000779,S0006,G0006,D012,2024-04-02,3,50.0,1.0,True
SC0009349,R000780,S0006,G0005,D001,2024-04-02,3,50.0,1.0,True
SC0009350,R000780,S0006,G0005,D002,2024-04-02,3,50.0,1.0,True
SC0009351,R000780,S0006,G0005,D003,2024-04-02,3,50.0,1.0,True
SC0009352,R000780,S0006,G0005,D004,2024-04-02,3,50.0,1.0,True
SC0009353,R000780,S0006,G0005,D005,2024-04-02,2,25.0,1.0,True
SC0009354,R000780,S0006,G0005,D006,2024-04-02,3,50.0,1.0,True
SC0009355,R000780,S0006,G0005,D007,2024-04-02,1,0.0,1.0,True
SC0009356,R000780,S0006,G0005,D008,2024-04-02,3,50.0,1.0,True
SC0009357,R000780,S0006,G0005,D009,2024-04-02,3,50.0,1.0,True
SC0009358,R000780,S0006,G0005,D010,2024-04-02,3,50.0,1.0,True
SC0009359,R000780,S0006,G0005,D011,2024-04-02,2,25.0,1.0,True
SC0009360,R000780,S0006,G0005,D012,2024-04-02,3,50.0,1.0,True
SC0009361,R000781,S0006,G0007,D001,2024-04-02,4,75.0,1.0,True
SC0009362,R000781,S0006,G0007,D002,2024-04-02,4,75.0,1.0,True
SC0009363,R000781,S0006,G0007,D003,2024-04-02,3,50.0,1.0,True
SC0009364,R000781,S0006,G0007,D004,2024-04-02,3,50.0,1.0,True
SC0009365,R000781,S0006,G0007,D005,2024-04-02,3,50.0,1.0,True
SC0009366,R000781,S0006,G0007,D006,2024-04-02,1,0.0,1.0,True
SC0009367,R000781,S0006,G0007,D007,2024-04-02,3,50.0,1.0,True
SC0009368,R000781,S0006,G0007,D008,2024-04-02,4,75.0,1.0,True
SC0009369,R000781,S0006,G0007,D009,2024-04-02,4,75.0,1.0,True
SC0009370,R000781,S0006,G0007,D010,2024-04-02,3,50.0,1.0,True
SC0009371,R000781,S0006,G0007,D011,2024-04-02,1,0.0,1.0,True
SC0009372,R000781,S0006,G0007,D012,2024-04-02,2,25.0,1.0,True
SC0009373,R000782,S0006,G0007,D001,2024-04-02,2,25.0,1.0,True
SC0009374,R000782,S0006,G0007,D002,2024-04-02,3,50.0,1.0,True
SC0009375,R000782,S0006,G0007,D003,2024-04-02,2,25.0,1.0,True
SC0009376,R000782,S0006,G0007,D004,2024-04-02,2,25.0,1.0,True
SC0009377,R000782,S0006,G0007,D005,2024-04-02,1,0.0,1.0,True
SC0009378,R000782,S0006,G0007,D006,2024-04-02,3,50.0,1.0,True
SC0009379,R000782,S0006,G0007,D007,2024-04-02,2,25.0,1.0,True
SC0009380,R000782,S0006,G0007,D008,2024-04-02,3,50.0,1.0,True
SC0009381,R000782,S0006,G0007,D009,2024-04-02,3,50.0,1.0,True
SC0009382,R000782,S0006,G0007,D010,2024-04-02,2,25.0,1.0,True
SC0009383,R000782,S0006,G0007,D011,2024-04-02,1,0.0,1.0,True
SC0009384,R000782,S0006,G0007,D012,2024-04-02,2,25.0,1.0,True
SC0009385,R000783,S0006,G0006,D001,2024-04-02,2,25.0,1.0,True
SC0009386,R000783,S0006,G0006,D002,2024-04-02,3,50.0,1.0,True
SC0009387,R000783,S0006,G0006,D003,2024-04-02,2,25.0,1.0,True
SC0009388,R000783,S0006,G0006,D004,2024-04-02,4,75.0,1.0,True
SC0009389,R000783,S0006,G0006,D005,2024-04-02,3,50.0,1.0,True
SC0009390,R000783,S0006,G0006,D006,2024-04-02,3,50.0,1.0,True
SC0009391,R000783,S0006,G0006,D007,2024-04-02,3,50.0,1.0,True
SC0009392,R000783,S0006,G0006,D008,2024-04-02,4,75.0,1.0,True
SC0009393,R000783,S0006,G0006,D009,2024-04-02,3,50.0,1.0,True
SC0009394,R000783,S0006,G0006,D010,2024-04-02,2,25.0,1.0,True
SC0009395,R000783,S0006,G0006,D011,2024-04-02,3,50.0,1.0,True
SC0009396,R000783,S0006,G0006,D012,2024-04-02,3,50.0,1.0,True
SC0009397,R000784,S0006,G0007,D001,2024-04-02,3,50.0,1.0,True
SC0009398,R000784,S0006,G0007,D002,2024-04-02,2,25.0,1.0,True
SC0009399,R000784,S0006,G0007,D003,2024-04-02,2,25.0,1.0,True
SC0009400,R000784,S0006,G0007,D004,2024-04-02,3,50.0,1.0,True
SC0009401,R000784,S0006,G0007,D005,2024-04-02,3,50.0,1.0,True
SC0009402,R000784,S0006,G0007,D006,2024-04-02,2,25.0,1.0,True
SC0009403,R000784,S0006,G0007,D007,2024-04-02,2,25.0,1.0,True
SC0009404,R000784,S0006,G0007,D008,2024-04-02,3,50.0,1.0,True
SC0009405,R000784,S0006,G0007,D009,2024-04-02,3,50.0,1.0,True
SC0009406,R000784,S0006,G0007,D010,2024-04-02,4,75.0,1.0,True
SC0009407,R000784,S0006,G0007,D011,2024-04-02,1,0.0,1.0,True
SC0009408,R000784,S0006,G0007,D012,2024-04-02,2,25.0,1.0,True
SC0009409,R000785,S0006,G0008,D001,2024-04-02,2,25.0,1.0,True
SC0009410,R000785,S0006,G0008,D002,2024-04-02,4,75.0,1.0,True
SC0009411,R000785,S0006,G0008,D003,2024-04-02,3,50.0,1.0,True
SC0009412,R000785,S0006,G0008,D004,2024-04-02,2,25.0,1.0,True
SC0009413,R000785,S0006,G0008,D005,2024-04-02,3,50.0,1.0,True
SC0009414,R000785,S0006,G0008,D006,2024-04-02,2,25.0,1.0,True
SC0009415,R000785,S0006,G0008,D007,2024-04-02,2,25.0,1.0,True
SC0009416,R000785,S0006,G0008,D008,2024-04-02,2,25.0,1.0,True
SC0009417,R000785,S0006,G0008,D009,2024-04-02,4,75.0,1.0,True
SC0009418,R000785,S0006,G0008,D010,2024-04-02,3,50.0,1.0,True
SC0009419,R000785,S0006,G0008,D011,2024-04-02,2,25.0,1.0,True
SC0009420,R000785,S0006,G0008,D012,2024-04-02,2,25.0,1.0,True
SC0009421,R000786,S0006,G0005,D001,2024-04-02,3,50.0,1.0,True
SC0009422,R000786,S0006,G0005,D002,2024-04-02,3,50.0,1.0,True
SC0009423,R000786,S0006,G0005,D003,2024-04-02,3,50.0,1.0,True
SC0009424,R000786,S0006,G0005,D004,2024-04-02,2,25.0,1.0,True
SC0009425,R000786,S0006,G0005,D005,2024-04-02,3,50.0,1.0,True
SC0009426,R000786,S0006,G0005,D006,2024-04-02,2,25.0,1.0,True
SC0009427,R000786,S0006,G0005,D007,2024-04-02,2,25.0,1.0,True
SC0009428,R000786,S0006,G0005,D008,2024-04-02,2,25.0,1.0,True
SC0009429,R000786,S0006,G0005,D009,2024-04-02,1,0.0,1.0,True
SC0009430,R000786,S0006,G0005,D010,2024-04-02,4,75.0,1.0,True
SC0009431,R000786,S0006,G0005,D011,2024-04-02,3,50.0,1.0,True
SC0009432,R000786,S0006,G0005,D012,2024-04-02,2,25.0,1.0,True
SC0009433,R000787,S0006,G0008,D001,2024-04-02,3,50.0,1.0,True
SC0009434,R000787,S0006,G0008,D002,2024-04-02,2,25.0,1.0,True
SC0009435,R000787,S0006,G0008,D003,2024-04-02,4,75.0,1.0,True
SC0009436,R000787,S0006,G0008,D004,2024-04-02,1,0.0,1.0,True
SC0009437,R000787,S0006,G0008,D005,2024-04-02,2,25.0,1.0,True
SC0009438,R000787,S0006,G0008,D006,2024-04-02,2,25.0,1.0,True
SC0009439,R000787,S0006,G0008,D007,2024-04-02,3,50.0,1.0,True
SC0009440,R000787,S0006,G0008,D008,2024-04-02,3,50.0,1.0,True
SC0009441,R000787,S0006,G0008,D009,2024-04-02,1,0.0,1.0,True
SC0009442,R000787,S0006,G0008,D010,2024-04-02,2,25.0,1.0,True
SC0009443,R000787,S0006,G0008,D011,2024-04-02,2,25.0,1.0,True
SC0009444,R000787,S0006,G0008,D012,2024-04-02,2,25.0,1.0,True
SC0009445,R000788,S0006,G0007,D001,2024-04-02,4,75.0,1.0,True
SC0009446,R000788,S0006,G0007,D002,2024-04-02,1,0.0,1.0,True
SC0009447,R000788,S0006,G0007,D003,2024-04-02,2,25.0,1.0,True
SC0009448,R000788,S0006,G0007,D004,2024-04-02,2,25.0,1.0,True
SC0009449,R000788,S0006,G0007,D005,2024-04-02,2,25.0,1.0,True
SC0009450,R000788,S0006,G0007,D006,2024-04-02,3,50.0,1.0,True
SC0009451,R000788,S0006,G0007,D007,2024-04-02,3,50.0,1.0,True
SC0009452,R000788,S0006,G0007,D008,2024-04-02,3,50.0,1.0,True
SC0009453,R000788,S0006,G0007,D009,2024-04-02,2,25.0,1.0,True
SC0009454,R000788,S0006,G0007,D010,2024-04-02,3,50.0,1.0,True
SC0009455,R000788,S0006,G0007,D011,2024-04-02,3,50.0,1.0,True
SC0009456,R000788,S0006,G0007,D012,2024-04-02,2,25.0,1.0,True
SC0009457,R000789,S0006,G0005,D001,2024-04-02,3,50.0,1.0,True
SC0009458,R000789,S0006,G0005,D002,2024-04-02,3,50.0,1.0,True
SC0009459,R000789,S0006,G0005,D003,2024-04-02,4,75.0,1.0,True
SC0009460,R000789,S0006,G0005,D004,2024-04-02,2,25.0,1.0,True
SC0009461,R000789,S0006,G0005,D005,2024-04-02,3,50.0,1.0,True
SC0009462,R000789,S0006,G0005,D006,2024-04-02,2,25.0,1.0,True
SC0009463,R000789,S0006,G0005,D007,2024-04-02,3,50.0,1.0,True
SC0009464,R000789,S0006,G0005,D008,2024-04-02,3,50.0,1.0,True
SC0009465,R000789,S0006,G0005,D009,2024-04-02,3,50.0,1.0,True
SC0009466,R000789,S0006,G0005,D010,2024-04-02,1,0.0,1.0,True
SC0009467,R000789,S0006,G0005,D011,2024-04-02,4,75.0,1.0,True
SC0009468,R000789,S0006,G0005,D012,2024-04-02,1,0.0,1.0,True
SC0009469,R000790,S0006,G0005,D001,2024-04-02,2,25.0,1.0,True
SC0009470,R000790,S0006,G0005,D002,2024-04-02,3,50.0,1.0,True
SC0009471,R000790,S0006,G0005,D003,2024-04-02,3,50.0,1.0,True
SC0009472,R000790,S0006,G0005,D004,2024-04-02,4,75.0,1.0,True
SC0009473,R000790,S0006,G0005,D005,2024-04-02,1,0.0,1.0,True
SC0009474,R000790,S0006,G0005,D006,2024-04-02,2,25.0,1.0,True
SC0009475,R000790,S0006,G0005,D007,2024-04-02,1,0.0,1.0,True
SC0009476,R000790,S0006,G0005,D008,2024-04-02,3,50.0,1.0,True
SC0009477,R000790,S0006,G0005,D009,2024-04-02,3,50.0,1.0,True
SC0009478,R000790,S0006,G0005,D010,2024-04-02,4,75.0,1.0,True
SC0009479,R000790,S0006,G0005,D011,2024-04-02,2,25.0,1.0,True
SC0009480,R000790,S0006,G0005,D012,2024-04-02,3,50.0,1.0,True
SC0009481,R000791,S0006,G0006,D001,2024-04-02,3,50.0,1.0,True
SC0009482,R000791,S0006,G0006,D002,2024-04-02,2,25.0,1.0,True
SC0009483,R000791,S0006,G0006,D003,2024-04-02,2,25.0,1.0,True
SC0009484,R000791,S0006,G0006,D004,2024-04-02,3,50.0,1.0,True
SC0009485,R000791,S0006,G0006,D005,2024-04-02,1,0.0,1.0,True
SC0009486,R000791,S0006,G0006,D006,2024-04-02,3,50.0,1.0,True
SC0009487,R000791,S0006,G0006,D007,2024-04-02,3,50.0,1.0,True
SC0009488,R000791,S0006,G0006,D008,2024-04-02,4,75.0,1.0,True
SC0009489,R000791,S0006,G0006,D009,2024-04-02,2,25.0,1.0,True
SC0009490,R000791,S0006,G0006,D010,2024-04-02,3,50.0,1.0,True
SC0009491,R000791,S0006,G0006,D011,2024-04-02,3,50.0,1.0,True
SC0009492,R000791,S0006,G0006,D012,2024-04-02,2,25.0,1.0,True
SC0009493,R000792,S0006,G0008,D001,2024-04-02,2,25.0,1.0,True
SC0009494,R000792,S0006,G0008,D002,2024-04-02,3,50.0,1.0,True
SC0009495,R000792,S0006,G0008,D003,2024-04-02,2,25.0,1.0,True
SC0009496,R000792,S0006,G0008,D004,2024-04-02,1,0.0,1.0,True
SC0009497,R000792,S0006,G0008,D005,2024-04-02,3,50.0,1.0,True
SC0009498,R000792,S0006,G0008,D006,2024-04-02,3,50.0,1.0,True
SC0009499,R000792,S0006,G0008,D007,2024-04-02,3,50.0,1.0,True
SC0009500,R000792,S0006,G0008,D008,2024-04-02,4,75.0,1.0,True
SC0009501,R000792,S0006,G0008,D009,2024-04-02,3,50.0,1.0,True
SC0009502,R000792,S0006,G0008,D010,2024-04-02,3,50.0,1.0,True
SC0009503,R000792,S0006,G0008,D011,2024-04-02,3,50.0,1.0,True
SC0009504,R000792,S0006,G0008,D012,2024-04-02,2,25.0,1.0,True
SC0009505,R000793,S0006,G0007,D001,2024-04-02,4,75.0,1.0,True
SC0009506,R000793,S0006,G0007,D002,2024-04-02,4,75.0,1.0,True
SC0009507,R000793,S0006,G0007,D003,2024-04-02,3,50.0,1.0,True
SC0009508,R000793,S0006,G0007,D004,2024-04-02,3,50.0,1.0,True
SC0009509,R000793,S0006,G0007,D005,2024-04-02,2,25.0,1.0,True
SC0009510,R000793,S0006,G0007,D006,2024-04-02,3,50.0,1.0,True
SC0009511,R000793,S0006,G0007,D007,2024-04-02,1,0.0,1.0,True
SC0009512,R000793,S0006,G0007,D008,2024-04-02,2,25.0,1.0,True
SC0009513,R000793,S0006,G0007,D009,2024-04-02,4,75.0,1.0,True
SC0009514,R000793,S0006,G0007,D010,2024-04-02,2,25.0,1.0,True
SC0009515,R000793,S0006,G0007,D011,2024-04-02,3,50.0,1.0,True
SC0009516,R000793,S0006,G0007,D012,2024-04-02,1,0.0,1.0,True
SC0009517,R000794,S0006,G0007,D001,2024-04-02,4,75.0,1.0,True
SC0009518,R000794,S0006,G0007,D002,2024-04-02,4,75.0,1.0,True
SC0009519,R000794,S0006,G0007,D003,2024-04-02,3,50.0,1.0,True
SC0009520,R000794,S0006,G0007,D004,2024-04-02,2,25.0,1.0,True
SC0009521,R000794,S0006,G0007,D005,2024-04-02,3,50.0,1.0,True
SC0009522,R000794,S0006,G0007,D006,2024-04-02,4,75.0,1.0,True
SC0009523,R000794,S0006,G0007,D007,2024-04-02,4,75.0,1.0,True
SC0009524,R000794,S0006,G0007,D008,2024-04-02,5,100.0,1.0,True
SC0009525,R000794,S0006,G0007,D009,2024-04-02,2,25.0,1.0,True
SC0009526,R000794,S0006,G0007,D010,2024-04-02,2,25.0,1.0,True
SC0009527,R000794,S0006,G0007,D011,2024-04-02,1,0.0,1.0,True
SC0009528,R000794,S0006,G0007,D012,2024-04-02,3,50.0,1.0,True
SC0009529,R000795,S0006,G0006,D001,2024-04-02,3,50.0,1.0,True
SC0009530,R000795,S0006,G0006,D002,2024-04-02,3,50.0,1.0,True
SC0009531,R000795,S0006,G0006,D003,2024-04-02,3,50.0,1.0,True
SC0009532,R000795,S0006,G0006,D004,2024-04-02,3,50.0,1.0,True
SC0009533,R000795,S0006,G0006,D005,2024-04-02,1,0.0,1.0,True
SC0009534,R000795,S0006,G0006,D006,2024-04-02,2,25.0,1.0,True
SC0009535,R000795,S0006,G0006,D007,2024-04-02,3,50.0,1.0,True
SC0009536,R000795,S0006,G0006,D008,2024-04-02,2,25.0,1.0,True
SC0009537,R000795,S0006,G0006,D009,2024-04-02,2,25.0,1.0,True
SC0009538,R000795,S0006,G0006,D010,2024-04-02,3,50.0,1.0,True
SC0009539,R000795,S0006,G0006,D011,2024-04-02,1,0.0,1.0,True
SC0009540,R000795,S0006,G0006,D012,2024-04-02,2,25.0,1.0,True
SC0009541,R000796,S0006,G0005,D001,2024-04-02,3,50.0,1.0,True
SC0009542,R000796,S0006,G0005,D002,2024-04-02,2,25.0,1.0,True
SC0009543,R000796,S0006,G0005,D003,2024-04-02,3,50.0,1.0,True
